,name,categories,price,href
192,GIGABYTE X570 GAMING X,Motherboard,"₨55,000",https://xtremehardware.pk/product/gigabyte-x570-gaming-x-price-in-pakistan/
193,BOOST T-REX,Casing,"₨55,000",https://xtremehardware.pk/product/boost-t-rex/
194,ID-Cooling DashFlow 360 XT ARGB AIO 360mm Liquid CPU Cooler Black,Cooling Solutions,"₨55,000",https://xtremehardware.pk/product/id-cooling-dashflow-360-xt-black/
195,Value 1,Pre Build PC,"₨55,000",https://xtremehardware.pk/product/value-1-2/
196,ASUS PRIME B760M-A WIFI,Motherboard,"₨57,200",https://xtremehardware.pk/product/asus-prime-b760m-a-wifi-lga-1700-matx-mortheboard-with-pcie-4-0-ddr5/
197,ASUS TUF GAMING B550-PLUS,Motherboard,"₨57,200",https://xtremehardware.pk/product/asus-tuf-gaming-b550-plus/
198,ASUS TUF GAMING B650M-E,Motherboard,"₨57,750",https://xtremehardware.pk/product/asus-tuf-gaming-b650m-e/
199,GIGABYTE B760 GAMING X,Motherboard,"₨58,000",https://xtremehardware.pk/product/gigabyte-b760-gaming-x-2/
200,ASUS TUF VG249Q1A 23.8″ 1080P FHD IPS 165Hz Gaming Monitor,LCD/LED Montiors,"₨59,000",https://xtremehardware.pk/product/asus-tuf-vg249q1a-ips-24-inch-1080p-fhd-165hz-gaming-monitor/
201,MSI Optix G24C4 24″ (Actual size 23.6″) 1920 x 1080 1ms (MPRT) 144Hz AMD FreeSync Anti-Flicker Low Blue Light Frameless Design Anti-Glare Backit LED Curved Gaming Monitor,LCD/LED Montiors,"₨60,000",https://xtremehardware.pk/product/msi-optix-g24c4-24%e2%80%b3-actual-size-23-6%e2%80%b3-1920-x-1080-1ms-mprt-144hz-amd-freesync-anti-flicker-low-blue-light-frameless-design-anti-glare-backit-led-curved-gaming-monitor/
202,GIGABYTE B760 GAMING X,Motherboard,"₨60,000",https://xtremehardware.pk/product/gigabyte-b760-gaming-x/
203,ASUS TUF Gaming 1000W Gold,Power Supply,"₨60,500",https://xtremehardware.pk/product/asus-tuf-gaming-1000w-gold/
204,XPG CORE REACTOR II GOLD 1000W,Power Supply,"₨60,999",https://xtremehardware.pk/product/xpg-core-reactor-ii-gold-1000w/
205,ASUS DUAL-GTX1650 – 4GD6-P-V2,Graphic Cards,"₨62,700",https://xtremehardware.pk/product/asus-dual-gtx1650-4gd6-p-v2/
206,ASUS TUF GAMING B550-PLUS WIFI II,Motherboard,"₨63,250",https://xtremehardware.pk/product/asus-tuf-gaming-b550-plus-wifi-ii/
207,ASUS ROG RYUJIN III 240 ARGB,Cooling Solutions,"₨63,800",https://xtremehardware.pk/product/asus-rog-ryujin-iii-240-argb/
208,ASUS TUF GAMING B760M-PLUS WIFI,Motherboard,"₨64,350",https://xtremehardware.pk/product/tuf-gaming-b760m-plus-wifi/
209,ASUS TUF GAMING B760-PLUS WIFI,Motherboard,"₨64,900",https://xtremehardware.pk/product/asus-tuf-gaming-b760-plus-wifi/
210,ASUS TUF GAMING B760-PLUS WIFI,Motherboard,"₨64,900",https://xtremehardware.pk/product/tuf-gaming-b760-plus-wifi/
211,"ASUS TUF Gaming VG249Q3A Gaming Monitor 24-inch (23.8 inch viewable), Full HD",LCD/LED Montiors,"₨64,900",https://xtremehardware.pk/product/asus-tuf-gaming-vg249q3a-gaming-monitor-24-inch-23-8-inch-viewable-full-hd/
212,MSI MAG B760M MORTAR,Motherboard,"₨64,900",https://xtremehardware.pk/product/msi-mag-b760m-mortar/
213,Basic 3,Pre Build PC,"₨64,999",https://xtremehardware.pk/product/basic-03/
214,GIGABYTE G24F 2 24inch 165Hz/180Hz(OC) 1080P Gaming Monitor,LCD/LED Montiors,"₨65,000",https://xtremehardware.pk/product/gigabyte-g24f-2-24inch-165hz-180hzoc-1080p-gaming-monitor/
215,ASUS VG278Q Gaming Monitor 27inch Full HD,LCD/LED Montiors,"₨65,000",https://xtremehardware.pk/product/asus-vg278q-gaming-monitor-27inch-full-hd/
216,MSI G274F,LCD/LED Montiors,"₨65,000",https://xtremehardware.pk/product/msi-g274f/
217,MSI G27C5 E2,LCD/LED Montiors,"₨65,000",https://xtremehardware.pk/product/msi-g27c5-e2/
218,Value 2,Pre Build PC,"₨65,000",https://xtremehardware.pk/product/value-2/
219,MSI PRO Z790-P DDR4,Motherboard,"₨68,000",https://xtremehardware.pk/product/msi-pro-z790-p-ddr4/
220,ASUS TUF VG279Q1A 27″ FHD 1080P 165Hz Gaming Monitor,LCD/LED Montiors,"₨68,200",https://xtremehardware.pk/product/asus-tuf-vg279q1a-ips-27-inch-fhd-1080p-165hz-gaming-monitor/
221,MSI MAG B760M MORTAR WIFI,Motherboard,"₨68,200",https://xtremehardware.pk/product/msi-mag-b760m-mortar-wifi/
222,EASE G27I16 27″ 165Hz 1ms (OD) 2K IPS 2560 x 1440 Gaming Monitor,LCD/LED Montiors,"₨68,499",https://xtremehardware.pk/product/ease-g27i16-27-inch-2k-ips-gaming-monitor/
223,ASUS TUF VG249Q1R 23.8″ 1080P Full HD IPS 165Hz Gaming Monitor,LCD/LED Montiors,"₨69,000",https://xtremehardware.pk/product/asus-tuf-vg249q1r-ips-1080p-full-hd-165hz-gaming-monitor/
224,TUF Gaming VG279QR Gaming Monitor – 27 inch Full HD,LCD/LED Montiors,"₨70,000",https://xtremehardware.pk/product/tuf-gaming-vg279qr-gaming-monitor-27-inch-full-hd/
225,Ramadan Deal 2,Pre Build PC,"₨70,000",https://xtremehardware.pk/product/ramadan-deal-2/
226,GIGABYTE Z790-D DDR4,Motherboard,"₨72,000",https://xtremehardware.pk/product/gigabyte-z790-d-ddr4/
227,DeepCool PX1000P Platinum  Power Supply,Power Supply,"₨72,000",https://xtremehardware.pk/product/deepcool-px1000p-platinum-power-supply/
228,SILVERSTONE DA1000R Gold PSU,Power Supply,"₨72,800",https://xtremehardware.pk/product/silverstone-da1000r-gold-psu/
229,MSI G27C4X 27″ 250 Hz VA FreeSync Premium (AMD Adaptive Sync) 1920 x 1080 Gaming Monitor,LCD/LED Montiors,"₨74,499",https://xtremehardware.pk/product/msi-g27c4x-27%e2%80%b3-250-hz-va-freesync-premium-amd-adaptive-sync-1920-x-1080-gaming-monitor/
230,MAG B760 TOMAHAWK WIFI DDR4,Motherboard,"₨75,000",https://xtremehardware.pk/product/mag-b760-tomahawk-wifi-ddr4/
231,"ASUS TUF Gaming VG279Q3A Gaming Monitor – 27-inch, Full HD",LCD/LED Montiors,"₨75,900",https://xtremehardware.pk/product/asus-tuf-gaming-vg279q3a-gaming-monitor-27-inch-full-hd/
232,ASUS TUF Gaming 1200W Gold,Power Supply,"₨77,000",https://xtremehardware.pk/product/asus-tuf-gaming-1200w-gold/
233,Asus Prime Z790-P CSM,Motherboard,"₨79,200",https://xtremehardware.pk/product/asus-prime-z790-p-csm/
234,ASUS MG278Q 27″ QHD 1440p 144Hz 1ms Eye Care G-SYNC,LCD/LED Montiors,"₨80,000",https://xtremehardware.pk/product/asus-mg278q-27-qhd-1440p-144hz-1ms-eye-care-g-sync/
235,Xtreme 2,Pre Build PC,"₨80,000",https://xtremehardware.pk/product/xtreme-2-2/
236,Basic 4,Pre Build PC,"₨81,999",https://xtremehardware.pk/product/basic-4/
237,TUF Gaming VG328QA1A Gaming Monitor 32-inch Full HD 1920×1080,LCD/LED Montiors,"₨82,500",https://xtremehardware.pk/product/tuf-gaming-vg328qa1a-gaming-monitor-32-inch-full-hd-1920x1080/
238,Basic 5,Pre Build PC,"₨82,999",https://xtremehardware.pk/product/basic-5/
239,ROG RYUO III 240 ARGB,Cooling Solutions,"₨83,500",https://xtremehardware.pk/product/rog-ryuo-iii-240-argb/
240,ASUS TUF GAMING B760-PLUS WIFI D4 Intel B760 (13th and 12th Gen) LGA 1700 ATX Motherboard,Motherboard,"₨85,000",https://xtremehardware.pk/product/asus-tuf-gaming-b760-plus-wifi-d4-intel-b760-13th-and-12th-gen-lga-1700-atx-motherboard/
241,ASUS TUF GAMING Z790-PLUS D4,Motherboard,"₨85,000",https://xtremehardware.pk/product/tuf-gaming-z790-plus-d4/
242,SILVERSTONE HELA 1200R Platinum,Power Supply,"₨85,120",https://xtremehardware.pk/product/silverstone-hela-1200r-platinum/
243,ASUS ROG STRIX B760-F GAMING WIFI,Motherboard,"₨85,800",https://xtremehardware.pk/product/asus-rog-strix-b760-f-gaming-wifi/
244,ASUS ROG STRIX B760-A GAMING WIFI,Motherboard,"₨85,800",https://xtremehardware.pk/product/asus-rog-strix-b760-a-gaming-wifi/
245,ASUS TUF Gaming VG328H1B Gaming Monitor 31.5 inch Full HD,LCD/LED Montiors,"₨85,800",https://xtremehardware.pk/product/asus-tuf-gaming-vg328h1b-gaming-monitor-31-5-inch-full-hd/
246,MSI PRO Z790-A WIFI,Motherboard,"₨85,800",https://xtremehardware.pk/product/msi-pro-z790-a-wifi/
247,ASUS ProArt Display PA248QV 24.1” WUXGA IPS FHD Professional Monitor,LCD/LED Montiors,"₨86,900",https://xtremehardware.pk/product/asus-proart-display-pa248qv-ips-24-inch-wuxga-fhd-professional-monitor/
248,ASUS PRIME Z790-P CSM WIFI,Motherboard,"₨86,900",https://xtremehardware.pk/product/asus-prime-z790-p-csm-wifi/
249,ASUS TUF VG279QR 27″ 1080P FHD IPS 165Hz Gaming Monitor,LCD/LED Montiors,"₨88,000",https://xtremehardware.pk/product/asus-tuf-vg279qr-ips-27-inch-fhd-gaming-monitor/
250,ASUS ZenScreen MB166C Portable Monitor 16 inch 15.6 inch viewable,LCD/LED Montiors,"₨88,000",https://xtremehardware.pk/product/asus-zenscreen-mb166c-portable-monitor-16-inch-15-6-inch-viewable/
251,ASUS TUF VG279QL1A 27″ HDR 1080P FHD 165Hz IPS Gaming Monitor,LCD/LED Montiors,"₨89,000",https://xtremehardware.pk/product/asus-tuf-vg279ql1a-ips-27-inch-hdr-1080p-fhd-165hz-gaming-monitor/
252,MSI MAG B650 TOMAHAWK WIFI,Motherboard,"₨90,000",https://xtremehardware.pk/product/msi-mag-b650-tomahawk-wifi/
253,Gigabyte X670 Gaming X AX,Motherboard,"₨90,000",https://xtremehardware.pk/product/gigabyte-x670-gaming-x-ax/
254,Value 3,Pre Build PC,"₨90,000",https://xtremehardware.pk/product/value-3/
255,Asus ROG Strix Helios GX601 RGB Mid-Tower Computer Case (Black),Casing,"₨90,200",https://xtremehardware.pk/product/asus-rog-strix-helios-gx601-case-black/
256,ASUS ROG RYUO III 360 ARGB,Cooling Solutions,"₨90,200",https://xtremehardware.pk/product/asus-rog-ryuo-iii-360-argb/
257,"ASUS TUF Gaming VG259QR 24.5” Gaming Monitor- IPS1080P Full HD, 165Hz (Supports 144Hz) Height Adjustable, Black",LCD/LED Montiors,"₨92,000",https://xtremehardware.pk/product/asus-tuf-vg259qr-ips-panel-price-pakistan/
258,ASUS ProArt Display PA247CV 23.8″ IPS FHD Color Accurate Professional Monitor,LCD/LED Montiors,"₨93,500",https://xtremehardware.pk/product/asus-proart-display-pa247cv-ips-fhd-color-accurate-professional-monitor/
259,Asus ROG Strix B650-A Gaming Wifi,Motherboard,"₨94,000",https://xtremehardware.pk/product/asus-rog-strix-b650-a-gaming-wifi/
260,Smash 1,Pre Build PC,"₨95,000",https://xtremehardware.pk/product/smash-1-2/
261,ASUS DUAL RTX 3050 8G V2,Graphic Cards,"₨95,700",https://xtremehardware.pk/product/asus-dual-rtx-3050-8g-v2/
262,MSI G272QPF,LCD/LED Montiors,"₨96,500",https://xtremehardware.pk/product/msi-g272qpf/
263,"ASUS VP32AQ Eye Care Monitor – 31.5-inch, WQHD",LCD/LED Montiors,"₨96,800",https://xtremehardware.pk/product/asus-vp32aq-eye-care-monitor-31-5-inch-wqhd/
264,Intel® Core™ i5-13600KF BOX PACK,Processors,"₨98,000",https://xtremehardware.pk/product/intel-core-i5-13600kf/
265,ASUS PRIME Z790-A WIFI-CSM,Motherboard,"₨99,000",https://xtremehardware.pk/product/asus-prime-z790-a-wifi-csm/
266,Ramadan Deal 3,Pre Build PC,"₨100,000",https://xtremehardware.pk/product/ramadan-deal-3/
267,Value 4,Pre Build PC,"₨100,000",https://xtremehardware.pk/product/value-4-2/
268,ASUS PRIME X670-P WIFI CSM,Motherboard,"₨101,200",https://xtremehardware.pk/product/asus-prime-x670-p-wifi-csm/
269,MSI OPTIX G32CQ4 E2,LCD/LED Montiors,"₨102,000",https://xtremehardware.pk/product/msi-optix-g32cq4/
270,GIGABYTE Z790 AORUS ELITE AX,Motherboard,"₨103,000",https://xtremehardware.pk/product/gigabyte-z790-aorus-elite-ax/
271,Intel Core i7-12700K Processor,Processors,"₨105,000",https://xtremehardware.pk/product/intel-core-i7-12700k-processor/
272,TUF Gaming VG279QM-Gaming Monitor – 27 inch Full HD,LCD/LED Montiors,"₨106,700",https://xtremehardware.pk/product/tuf-gaming-vg279qm-gaming-monitor-27-inch-full-hd/
273,Intel® Core™ i5-14600KF BOX PACK,Processors,"₨107,000",https://xtremehardware.pk/product/intel-core-i5-14600kf/
274,ASUS TUF Gaming VG30VQL1A 30″ WFHD 200Hz Ultrawide Curved HDR Gaming Monitor,LCD/LED Montiors,"₨107,800",https://xtremehardware.pk/product/asus-tuf-vg30vql1a-curved-gaming-monitor/
275,ASUS TUF GAMING Z790-PLUS WIFI,Motherboard,"₨107,800",https://xtremehardware.pk/product/asus-tuf-gaming-z790-plus-wifi/
276,ASUS PROART B760- CREATOR,Motherboard,"₨108,900",https://xtremehardware.pk/product/asus-proart-b760-creator/
277,MSI RTX™ 4060 VENTUS 2X BLACK 8G OC,Graphic Cards,"₨110,000",https://xtremehardware.pk/product/msi-rtx-4060-ventus-2x-black-8g-oc/
278,ASUS TUF VG27AQ1A  27″ 2K QHD IPS 170Hz HDR Gaming Monitor,LCD/LED Montiors,"₨112,200",https://xtremehardware.pk/product/asus-tuf-vg27ac1a-27-inch-2k-qhd-gaming-monitor/
279,"ASUS TUF Gaming VG27AQ3A Gaming Monitor – 27-inch, QHD",LCD/LED Montiors,"₨112,200",https://xtremehardware.pk/product/asus-tuf-gaming-vg27aq3a-gaming-monitor-27-inch-qhd/
280,ASUS ROG-THOR-1000P2-GAMING,Power Supply,"₨112,200",https://xtremehardware.pk/product/asus-rog-thor-1000p2-gaming/
281,Professional 2,Pre Build PC,"₨115,000",https://xtremehardware.pk/product/professional-2/
282,Xtreme 3,Pre Build PC,"₨115,000",https://xtremehardware.pk/product/xtreme-3-2/
283,TUF Gaming VG32VQ1B Curved Gaming Monitor 31.5 inch WQHD,LCD/LED Montiors,"₨115,500",https://xtremehardware.pk/product/tuf-gaming-vg32vq1b-curved-gaming-monitor-31-5-inch-wqhd/
284,Intel® Core™ i5 14600K BOX PACK,Processors,"₨116,000",https://xtremehardware.pk/product/intel-core-i5-14600k/
285,ASUS PRIME X670E-PRO WIFI CSM,Motherboard,"₨116,600",https://xtremehardware.pk/product/asus-prime-x670e-pro-wifi-csm/
286,Professional 4,Pre Build PC,"₨120,000",https://xtremehardware.pk/product/professional-4/
287,ASUS ROG RYUJIN III 360 ARGB,Cooling Solutions,"₨121,000",https://xtremehardware.pk/product/asus-rog-ryujin-iii-360-argb/
288,ASUS ROG STRIX Z790-H GAMING WIFI,Motherboard,"₨123,200",https://xtremehardware.pk/product/asus-rog-strix-z790-h-gaming-wifi/
289,ASUS ROG THOR 1200P2 GAMING,Power Supply,"₨125,000",https://xtremehardware.pk/product/asus-rog-thor-1200p2-gaming/
290,MSI G321Q,LCD/LED Montiors,"₨125,999",https://xtremehardware.pk/product/msi-g321q/
291,ROG RYUJIN III 360 ARGB WHITE EDITION,Cooling Solutions,"₨126,500",https://xtremehardware.pk/product/rog-ryujin-iii-360-argb-white-edition/
292,Ramadan Deal 4,Pre Build PC,"₨130,000",https://xtremehardware.pk/product/ramadan-deal-4/
293,GIGABYTE AERO GeForce RTX 4060 OC 8GB GDDR6 128bit Graphics Cards,Graphic Cards,"₨130,000",https://xtremehardware.pk/product/gigabyte-aero-geforce-rtx-4060-oc-8gb-gddr6-128bit-graphics-cards/
294,ASUS ROG Strix GeForce RTX 4080 16GB GDDR6X OC Edition Gaming Graphics Card,Graphic Cards,"₨130,000",https://xtremehardware.pk/product/asus-rog-strix-geforce-rtx-4080-16gb-gddr6x-oc-edition-gaming-graphics-card/
295,ASUS ProArt Display PA278QV IPS 27” WQHD Professional Monitor,LCD/LED Montiors,"₨132,000",https://xtremehardware.pk/product/asus-proart-display-pa278qv-ips-27-inch-wqhd-professional-monitor/
296,ASUS DUAL RTX 4060 8G,Graphic Cards,"₨132,000",https://xtremehardware.pk/product/asus-dual-rtx-4060-8g/
297,"ASUS TUF Gaming 27″ 2K HDR Monitor (VG27AQ1A) – QHD (2560 x 1440), IPS, 170Hz Gaming Monitor",LCD/LED Montiors,"₨135,000",https://xtremehardware.pk/product/asus-tuf-vg27aq1a-2k-qhd-170hz-gaming-monitor/
298,Professional 3,Pre Build PC,"₨135,000",https://xtremehardware.pk/product/professional-3/
299,Value 5,Pre Build PC,"₨135,000",https://xtremehardware.pk/product/value-5-2/
300,ASUS TUF VG289Q1A 28” 4K UHD IPS Gaming Monitor,LCD/LED Montiors,"₨137,500",https://xtremehardware.pk/product/asus-tuf-vg289q1a-ips-4k-uhd-ips-gaming-monitor/
301,ASUS DUAL RTX 4060 8G WHITE,Graphic Cards,"₨137,500",https://xtremehardware.pk/product/asus-dual-rtx-4060-8g-white/
302,"ASUS TUF VG27AQL1A 27″ 2K, QHD, IPS, 170Hz Gaming Monitor",LCD/LED Montiors,"₨140,000",https://xtremehardware.pk/product/asus-tuf-vg27aql1a-ips-qhd-170hz-gaming-monitor/
303,EVGA GeForce RTX 3080 XC3 Ultra Gaming,Graphic Cards,"₨140,000",https://xtremehardware.pk/product/evga-geforce-rtx-3080-xc3-ultra-gaming/
304,Smash 2,Pre Build PC,"₨145,000",https://xtremehardware.pk/product/smash-2-2/
305,ASUS ROG STRIX Z790-A GAMING WIFI,Motherboard,"₨145,200",https://xtremehardware.pk/product/asus-rog-strix-z790-a-gaming-wifi/
306,ASUS ROG STRIX Z790-F GAMING WIFI,Motherboard,"₨145,200",https://xtremehardware.pk/product/asus-rog-strix-z790-f-gaming-wifi/
307,ASUS ProArt Display PA278CV 27″ IPS WQHD Color Accurate Professional Monitor,LCD/LED Montiors,"₨148,500",https://xtremehardware.pk/product/asus-proart-display-pa278cv-ips-27-inch-wqhd-professional-monitor/
308,ASUS ROG STRIX Z790-F GAMING WIFI II,Motherboard,"₨149,600",https://xtremehardware.pk/product/asus-rog-strix-z790-f-gaming-wifi-ii/
309,Rapid 1,Pre Build PC,"₨150,000",https://xtremehardware.pk/product/rapid-1/
310,Professional 5,Pre Build PC,"₨150,000",https://xtremehardware.pk/product/professional-5/
311,Ramadan Deal 5,Pre Build PC,"₨150,000",https://xtremehardware.pk/product/ramadan-deal-5/
312,Xtreme 4,Pre Build PC,"₨150,000",https://xtremehardware.pk/product/xtreme-4-2/
313,Value 6,Pre Build PC,"₨150,000",https://xtremehardware.pk/product/value-6/
314,ASUS ROG STRIX Z790-A GAMING WIFI II,Motherboard,"₨151,800",https://xtremehardware.pk/product/asus-rog-strix-z790-a-gaming-wifi-ii/
315,ASUS ROG HYPERION GR701 Full-Tower E-ATX Gaming Case,Casing,"₨154,000",https://xtremehardware.pk/product/gr701-rog-hyperion-price-pakistan/
316,ASUS ROG HYPERION GR701 Full-Tower E-ATX Gaming Case WHITE,Casing,"₨154,000",https://xtremehardware.pk/product/asus-rog-hyperion-gr701-full-tower-e-atx-gaming-case-white/
317,Ramadan Deal 1,Pre Build PC,"₨160,000",https://xtremehardware.pk/product/xtreme-ramadan/
318,ASUS TUF VG27WQ 27” 1440P WQHD 165Hz Gaming Curved Monitor,LCD/LED Montiors,"₨162,000",https://xtremehardware.pk/product/asus-tuf-vg27wq-27-inch-1440p-wqhd-165hz-gaming-curved-monitor/
319,ASUS ROG Strix XG309CM 29.5” 21:9 HDR IPS WFHD 220Hz Gaming Monitor,LCD/LED Montiors,"₨162,000",https://xtremehardware.pk/product/asus-rog-strix-xg309cm-ips-wfhd-220hz-gaming-monitor/
320,ASUS DUAL RTX 4060 Ti 8G,Graphic Cards,"₨165,000",https://xtremehardware.pk/product/asus-dual-rtx-4060-ti-8g/
321,Xtreme 5,Pre Build PC,"₨165,000",https://xtremehardware.pk/product/xtreme-5-2/
322,Smash 3,Pre Build PC,"₨175,000",https://xtremehardware.pk/product/smash-3-2/
323,ASUS TUF VG34VQL1B 34” WQHD 165Hz Gaming Curved HDR Monitor,LCD/LED Montiors,"₨176,000",https://xtremehardware.pk/product/asus-tuf-vg34vql1b-34-inch-wqhd-165hz-gaming-curved-hdr-monitor/
324,ASUS ROG STRIX Z790-E GAMING WIFI,Motherboard,"₨176,000",https://xtremehardware.pk/product/asus-rog-strix-z790-e-gaming-wifi/
325,ASUS ROG STRIX X670-E GAMING WIFI,Motherboard,"₨180,000",https://xtremehardware.pk/product/asus-rog-strix-x670-e-gaming-wifi/
326,Intel® Core™ i9 14900KF BOX PACK,Processors,"₨180,000",https://xtremehardware.pk/product/intel-core-i9-14900kf/
327,ASUS ProArt Display PA279CV 27” 4K HDR UHD IPS Monitor,LCD/LED Montiors,"₨181,500",https://xtremehardware.pk/product/asus-proart-display-pa279cv-ips-27-inch-4k-hdr-uhd-monitor/
328,ASUS DUAL RTX 4060 Ti 16G,Graphic Cards,"₨184,800",https://xtremehardware.pk/product/asus-dual-rtx-4060-ti-16g/
329,ASUS ROG Strix XG32VC 31.5″ WQHD 170Hz Curved Gaming Monitor,LCD/LED Montiors,"₨188,000",https://xtremehardware.pk/product/asus-rog-strix-xg32vc-32-inch-wqhd-170hz-curved-gaming-monitor/
330,ASUS VP32UQ 31.5″ 4K UHD IPS HDR Eye Care Monitor with Speakers,LCD/LED Montiors,"₨190,000",https://xtremehardware.pk/product/asus-vp32uq-4k-uhd-ips-hdr-eye-care-monitor/
331,ASUS PRO ART RTX 4060 Ti 16G,Graphic Cards,"₨192,500",https://xtremehardware.pk/product/asus-pro-art-rtx-4060-ti-16g/
332,ASUS ProArt Display PA328QV 31.5″ IPS QHD Color Accurate Monitor,LCD/LED Montiors,"₨195,800",https://xtremehardware.pk/product/asus-proart-display-pa328qv-32-inch-ips-qhd-monitor/
333,Rapid 2,Pre Build PC,"₨200,000",https://xtremehardware.pk/product/rapid-02/
334,Ramadan Deal 6,Pre Build PC,"₨200,000",https://xtremehardware.pk/product/ramadan-deal-6/
335,Smash 4,Pre Build PC,"₨200,000",https://xtremehardware.pk/product/smash-4-2/
336,"ASUS TUF Gaming VG34VQL3A Curved Gaming Monitor 34 inch WQHD (3440 x 1440), 180Hz, 1500R, Curved design",LCD/LED Montiors,"₨200,200",https://xtremehardware.pk/product/asus-tuf-gaming-vg34vql3a-curved-gaming-monitor-34-inch-wqhd-3440-x-1440-180hz-1500r-curved-design/
337,"ASUS ROG Strix XG32VC Gaming Monitor – 31.5 inch WQHD (2560 x 1440), 170Hz (Above 144Hz)",LCD/LED Montiors,"₨202,000",https://xtremehardware.pk/product/asus-rog-strix-xg32vc-gaming-monitor-31-5-inch-wqhd-2560-x-1440-170hz-above-144hz/
338,ASUS PROART Z790 CREATOR WIFI,Motherboard,"₨203,500",https://xtremehardware.pk/product/asus-proart-z790-creator-wifi/
339,ASUS DUAL RTX 4070 12G,Graphic Cards,"₨217,800",https://xtremehardware.pk/product/asus-dual-rtx-4070-12g/
340,ASUS TUF Gaming 28” 4K 144HZ DSC HDMI 2.1 Gaming Monitor (VG28UQL1A),LCD/LED Montiors,"₨225,500",https://xtremehardware.pk/product/vg28uql1a-ips-panel-res-3840x2160-144hz-1ms-gtg-g-sync/
341,ASUS ROG Strix XG32AQ 32″ 1440P QHD IPS 175Hz Gaming Monitor,LCD/LED Montiors,"₨230,000",https://xtremehardware.pk/product/asus-rog-strix-xg32aq-ips-32-inch-1440p-qhd-gaming-monitor/
342,Ramadan Deal 7,Pre Build PC,"₨230,000",https://xtremehardware.pk/product/ramadan-deal-7/
343,ASUS ROG Swift OLED PG42UQ,LCD/LED Montiors,"₨233,500",https://xtremehardware.pk/product/asus-rog-swift-oled-pg42uq/
344,ASUS TUF RTX 4070 12G GAMING,Graphic Cards,"₨239,800",https://xtremehardware.pk/product/asus-tuf-rtx-4070-12g-gaming/
345,Rapid 3,Pre Build PC,"₨240,000",https://xtremehardware.pk/product/rapid-3/
346,XFX MERC 319 Radeon™ RX 7800 XT,Graphic Cards,"₨240,000",https://xtremehardware.pk/product/xfx-merc-319-radeon-rx-7800-xt/
347,ASUS ROG THOR 1600T GAMING,Power Supply,"₨242,000",https://xtremehardware.pk/product/asus-rog-thor-1600t-gaming/
348,ASUS TUF Gaming VG32UQA1A Gaming Monitor –32 inch (31.5 inch viewable) 4K,LCD/LED Montiors,"₨245,300",https://xtremehardware.pk/product/asus-tuf-gaming-vg32uqa1a-gaming-monitor-32-inch-31-5-inch-viewable-4k/
349,ASUS ROG Swift PG329Q Gaming Monitor – 32″ WQHD IPS 175Hz,LCD/LED Montiors,"₨247,500",https://xtremehardware.pk/product/asus-rog-swift-pg329q-ips-32-inch-wqhd-gaming-monitor/
350,ASUS ROG STRIX CROSSHAIR X670E HERO,Motherboard,"₨247,500",https://xtremehardware.pk/product/asus-rog-strix-crosshair-x670e-hero/
351,"ASUS ProArt Display PA34VCNV Curved Professional Monitor 34.1-inch, IPS",LCD/LED Montiors,"₨247,500",https://xtremehardware.pk/product/asus-proart-display-pa34vcnv-curved-professional-monitor-34-1-inch-ips/
352,ASUS ROG MAXIMUS Z790 HERO,Motherboard,"₨253,000",https://xtremehardware.pk/product/asus-rog-maximus-z790-hero/
353,ASUS ROG MAXIMUS Z790 DARK HERO,Motherboard,"₨264,000",https://xtremehardware.pk/product/21833/
354,"ASUS ProArt Display PA348CGV Professional Monitor – 34-inch, IPS, 21:9, Ultra-wide QHD (3440 x 1440)",LCD/LED Montiors,"₨275,000",https://xtremehardware.pk/product/asus-proart-display-pa348cgv-professional-monitor-34-inch-ips-219-ultra-wide-qhd-3440-x-1440/
355,ASUS ProArt Display 32″ 4K PA329CV UHD IPS HDR Monitor,LCD/LED Montiors,"₨280,500",https://xtremehardware.pk/product/pa329cv-ips-panel-res-3840x2160-60hz-5ms-gtg/
356,ASUS ROG MAXIMUS Z790 FORMULA,Motherboard,"₨286,000",https://xtremehardware.pk/product/asus-rog-maximus-z790-formula/
357,Rapid 4,Pre Build PC,"₨300,000",https://xtremehardware.pk/product/rapid-4/
358,Ramadan Deal 8,Pre Build PC,"₨300,000",https://xtremehardware.pk/product/ramadan-deal-8/
359,ZOTAC GAMING GeForce RTX 4070 Ti SUPER Trinity Black Edition,Graphic Cards,"₨300,000",https://xtremehardware.pk/product/zotac-gaming-geforce-rtx-4070-ti-super-trinity-black-edition/
360,Smash 5,Pre Build PC,"₨300,000",https://xtremehardware.pk/product/smash-5-2/
361,ASUS ROG Swift PG43UQ 43″ 4K UHD 144Hz Gaming Monitor,LCD/LED Montiors,"₨319,000",https://xtremehardware.pk/product/asus-rog-swift-pg43uq-price-pakistan/
362,"ASUS ProArt Display PA329CRV Professional Monitor – 32-inch (31.5-inch viewable), IPS, 4K UHD",LCD/LED Montiors,"₨322,300",https://xtremehardware.pk/product/asus-proart-display-pa329crv-professional-monitor-32-inch-31-5-inch-viewable-ips-4k-uhd/
363,ASUS TUF RTX 4070Ti O12G GAMING,Graphic Cards,"₨324,500",https://xtremehardware.pk/product/asus-tuf-rtx-4070ti-o12g-gaming/
364,Rapid 5,Pre Build PC,"₨340,000",https://xtremehardware.pk/product/rapid-5/
